text,label,year
"kim kardashian wished kanye west a happy anniversary and, fine, it's pretty cute",4,2018
"forget trump, the real story is the gop’s never-ending race baiting",0,2018
mysterious yellowstone geyser eruptions stump scientists,7,2018
boxer wearing 'america 1st' shorts gets pounded by mexican opponent,8,2018
"machines don't always steal our jobs. increasingly, they rob our work of humanity.",5,2018
meet the first openly trans man to graduate from spelman college,0,2018
"iron man, black widow, captain america, thor and hawkeye got matching tattoos",4,2018
washington state to offer non-binary option on birth certificates,6,2018
what to watch on amazon prime that’s new this week,4,2018
cable news chyrons tell the bizarre story of trump's first year in office,2,2018
"shania twain's dog won't let her work, but paw-sistence pays off",4,2018
"taraji p. henson has 'cutest dog i've ever seen,' jimmy fallon rightly says",4,2018
u.s. climate scientists flee for france to ‘make our planet great again’,7,2018
tiffany haddish honors late father’s roots in a stunning african gown,4,2018
alexa can remember birthdays and other things for you now,9,2018
officials haven't found evidence linking florida shooting suspect to white supremacists (update),3,2018
what to watch on amazon prime that’s new this week,4,2018
kevin hart drops an f-bomb in awkward nfl network interview,2,2018
how to plan a family vacation according to travel experts,10,2018
this image shows the tragedy of mass consumption – but change is possible,5,2018
bill maher slams fox news' 'scary' influence on donald trump,2,2018
several eagles players already planning to skip white house visit,8,2018
"at vigil for florida school shooting victims, students chant 'no more guns!'",3,2018
gq expertly spoofs vanity fair with their annual comedy issue cover,4,2018
how lupita nyong'o got the role of trevor noah's mom in upcoming movie,4,2018
see all the looks from the 2018 sag awards red carpet,4,2018
reality star lala kent isn't holding back in jennifer lawrence feud,4,2018
busy philipps recalls 'dawson's creek'-era 'wild' bar nights with michelle williams,4,2018
kim cattrall says ellen would make a 'fabulous' samantha in 'sex and the city 3',4,2018
jim carrey jabs 'stooge' donald trump over north korea in new artwork,4,2018
we need to talk about armie hammer's bonkers billy graham movie,4,2018
donald glover is on board with lando calrissian's pansexuality in 'solo',4,2018
officer charged with murder in shooting death of justine damond,3,2018
'a quiet place' dominates with $50 million debut at box office,4,2018
samantha bee uses sean hannity's own tactics against him in brutal takedown,2,2018
lebron james hits back at laura ingraham over 'shut up and dribble' comment,0,2018
"demi lovato felt insecure, but posted this bathing suit photo anyway",4,2018
'coco' producer says a queer pixar protagonist would be 'a dream',6,2018
bruno mars and cardi b kill it in a 'finesse' remix for the ages,4,2018
24 pets died flying with u.s. carriers last year. 18 were on united.,10,2018
"s.c. man wanted white supremacists to kill black neighbor, burn cross in his yard: fbi",3,2018
scientists discover new homo sapiens mix with mysterious denisovans,7,2018
cops called on black former white house staffer as he moves into new apartment,0,2018
town that initially banned pride parade celebrates lgbtq people in a very big way,6,2018
sally field is playing matchmaker between adam rippon and her son,6,2018
kanye west and john legend talk trump at chrissy teigen's baby shower,4,2018
"joel taylor, star of discovery channel's 'storm chasers,' dead at 38",4,2018
los angeles vs. san francisco: which city rules the west coast,10,2018
aly raisman thinks 175 years for larry nassar is ‘not enough’,8,2018
"robert de niro again tears into 'idiot' donald trump, and vows not to stop",4,2018
health insurer cigna to buy express scripts for about $54 billion,1,2018
gal gadot’s seemingly innocent tribute to stephen hawking pissed off some people,4,2018
facebook removed more than 500 million fake accounts in first quarter of 2018,9,2018
thandie newton's cannes dress is a celebration of black 'star wars' characters,0,2018
the dirty secret of bicycles,5,2018
french digital minister comes out as gay to fight homophobia,6,2018
john oliver: even mickey mouse would tell scott pruitt to 'go f**k himself',2,2018
erica garner secretly filmed a doj meeting. it’s the companion to video of her dad's killing.,0,2018
"here's who dies in 'avengers: infinity war,' according to psychics",4,2018
tiffany haddish seriously loves bidets: ‘i haven’t needed a man since’,0,2018
abc's karl schmid reveals he is hiv positive in moving facebook post,6,2018
radio host loses gig after calling chloe kim 'little hot piece of ass',8,2018
chrissy teigen got mom-shamed for cooking with wine and she put a cork in it,4,2018
ucla basketball players freed before trump intervened: report,8,2018
'rupaul's drag race' stars open up about mental health and the toll of superstardom,6,2018
"to offer lgbtq people better care, health providers need to ask about our identities",6,2018
philadelphia using grease to keep eagles fans from climbing street lamps,8,2018
richard pryor’s widow says he did sleep with marlon brando,4,2018
"sara bareilles, josh groban to co-host the tony awards",4,2018
"suspect in custody after shooting at california high school, 1 injured",3,2018
nicole eggert says scott baio began molesting her 'probably once a week' when she was 14,4,2018
this airport is offering galactic flights for 'star wars' day,4,2018
chris evans plays real-life hero with the best possible sidekick: his rescue dog,4,2018
"‘brooklyn nine-nine’ finds new tv home, stars and fans rejoice",4,2018
"this girl dressed up as michelle obama for school, and michelle loved it",0,2018
singer matt palmer's 'inevitably' is the perfect video valentine,6,2018
boston renames yawkey way to help scrub red sox's racist past,0,2018
gay couple suing over wedding pamphlets sparks vistaprint investigation,6,2018
megachurch pastor accused of defrauding people out of more than $1 million,0,2018
facebook employees are outraged about -- wait for it -- their own online privacy,9,2018
dna from genealogy sites helped investigators zero in on 'golden state killer' suspect,3,2018
"seth meyers invites black, gay writers to finish jokes he ‘can’t tell’",2,2018
u.s. figure skater nathan chen redeems himself with record-setting skate,8,2018
how 'rupaul’s drag race' is teaching straight people about queer culture,6,2018
"shawn mendes says he almost starred in 'love, simon'",6,2018
the one reason viola davis would get melania trump a 'htgawm' cameo,4,2018
former usa gymnastics doctor larry nassar has 'over 265 identified victims',8,2018
the many lives of steven tyler,4,2018
"alton sterling's family seeks release of controversial video, evidence",0,2018
spectacular supermoon gets 2018 off to a heavenly start,7,2018
whoopi goldberg had some iconic words for tiffany haddish before she hosted ‘snl’,4,2018
'the late show' lists all the fake titles that donald trump has awarded himself,2,2018
tom cruise shares frightening slow motion video of ankle-breaking stunt,4,2018
trans activist who called caitlyn jenner a 'f**king fraud' is running for office,6,2018
10 practical carry-on bags that attach to your suitcase,10,2018
daniel craig and rachel weisz expecting first child together,4,2018
south korea to pay record $2.64m for north korea's olympic visit,8,2018
5 netflix things to watch if you can't wait for the royal wedding,4,2018
robert de niro to white house correspondents' association: 'strap on your balls',4,2018
adam rippon makes it official with his new finnish boyfriend,6,2018
‘the voice’ blind auditions make history with first trans contestant,6,2018
william h. macy has ultimate dad moment dancing with his daughter before prom,4,2018
migos member offset tries to apologize after rapping he can't 'vibe with queers',0,2018
here's the reason oprah is so dang big in 'a wrinkle in time',4,2018
the nba shows its love for gregg popovich after wife's death,8,2018
singer ryan amador says 'loverboy' is his 'second coming out',6,2018
stuntin’ is a habit: ‘atlanta’ shows us that white notions of success will never work for black people,0,2018
'trap adventure 2' might be the most infuriatingly difficult game ever,9,2018
james franco was edited out of vanity fair’s hollywood issue cover,4,2018
"two generations of queer women reflect on life, love and feminism",6,2018
hbo exec apologizes for jokey rape comment about drama addressing rape,4,2018
newspaper mocks trans couple's wedding with 'tran and wife' headline,6,2018
mike myers reveals he'd 'like to' do a fourth austin powers film,4,2018
asian markets take a tumble after u.s. stocks decline,1,2018
joey fatone cruelly destroys *nsync fans' super bowl reunion dreams,4,2018
desegregating blood: a civil rights struggle to remember,0,2018
"miley cyrus is very, very excited about liam hemsworth’s birthday",4,2018
indiana pizzeria that refused to cater same-sex weddings closes,6,2018
ariana grande spills deets on album release on 'tonight show',4,2018
